id:ID	labels:label	type	flags:string[]	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment	export	tainted
403	AST	string		67	prototype	1	2		67:7:67:16	67			True	
404	AST	string		67	runtime	1	2		67:17:67:24	67			True	
405	AST	string		67	onMessage	1	2		67:25:67:34	67			True	
406	AST	AST_NEW		67	new Object()	1	2		67:37:67:49	67			True	
407	AST	AST_NAME	NAME_NOT_FQ	67		0	2		67:37:67:49	67			True	
408	AST	string		67	Object	0	2		67:41:67:47	67			True	
409	AST	AST_ARG_LIST		67	()	1	2		67:37:67:49	67			True	
410	AST	AST_ASSIGN		71	Chrome.prototype.runtime.onMessage.addListener = function(myCallback) {    RegisterFunc('bg_chrome_runtime_onMessage', myCallback);}	12	2		71::73:1	73		"myCallback:\n(message: any, sender: MessageSender, sendResponse: function) => {...}\nget message from chrome.runtime.sendMessage or chrome.tabs.sendMessage"	True	
411	AST	AST_PROP		71	Chrome.prototype.runtime.onMessage.addListener	0	2		71::71:46	71			True	
412	AST	AST_PROP		71	Chrome.prototype.runtime.onMessage	0	2		71::71:34	71			True	
413	AST	AST_PROP		71	Chrome.prototype.runtime	0	2		71::71:24	71			True	
414	AST	AST_PROP		71	Chrome.prototype	0	2		71::71:16	71			True	
415	AST	AST_VAR		71		0	2		71::71:6	71			True	
416	AST	string		71	Chrome	0	2		71::71:6	71	Chrome		True	
417	AST	string		71	prototype	1	2		71:7:71:16	71			True	
418	AST	string		71	runtime	1	2		71:17:71:24	71			True	
419	AST	string		71	onMessage	1	2		71:25:71:34	71			True	
420	AST	string		71	addListener	1	2		71:35:71:46	71			True	
421	AST	AST_CLOSURE		71		1	2		71:49:73:1	73			True	
422	Artificial	CFG_FUNC_ENTRY					421						True	
423	Artificial	CFG_FUNC_EXIT					421						True	
424	AST	string		71	{anon}	0	421		71::71:				True	
425	AST	NULL		71		1	421		71::71:				True	
426	AST	AST_PARAM_LIST		71	myCallback	2	421		71:49:73:1	73			True	
427	AST	AST_PARAM		71	myCallback	0	421		71::71:				True	
428	AST	NULL		71	any	0	421		71::71:				True	
429	AST	string		71	myCallback	1	421		71:58:71:68	71			True	
430	AST	NULL		71	any	2	421		71::71:				True	
431	AST	NULL		71		3	421		71::71:				True	
432	AST	AST_STMT_LIST		71		4	421		71:70:73:1	73			True	
433	AST	AST_CALL		72	RegisterFunc('bg_chrome_runtime_onMessage', myCallback)	0	421		72:4:72:59	72			True	
434	AST	AST_NAME	NAME_NOT_FQ	72		0	421		72:4:72:59	72			True	
435	AST	string		72	RegisterFunc	0	421		72:4:72:16	72			True	
436	AST	AST_ARG_LIST		72	('bg_chrome_runtime_onMessage', myCallback)	1	421		72:4:72:59	72			True	
437	AST	string		72	bg_chrome_runtime_onMessage	0	421		72:17:72:46	72			True	
438	AST	AST_VAR		72		1	421		72:48:72:58	72			True	
439	AST	string		72	myCallback	0	421		72:48:72:58	72	myCallback		True	
440	AST	NULL		71		5	421		71::71:				True	
441	AST	NULL		71		6	421		71::71:				True	
442	AST	AST_ASSIGN		74	MessageSender = function(){    this.frameId = 123;    this.guestProcessId=456;    this.guestRenderFrameRoutingId = 109;    this.id = 0;    this.nativeApplication = 'nativeApplication';    this.origin = 'back';    this.tab = new Tab();    this.tlsChannelId = 'tlsChannelId';    this.url = 'url';}	13	2		74::84:1	84			True	
443	AST	AST_VAR		74		0	2		74::74:13	74			True	
444	AST	string		74	MessageSender	0	2		74::74:13	74	MessageSender		True	
445	AST	AST_CLOSURE		74		1	2		74:16:84:1	84			True	
446	Artificial	CFG_FUNC_ENTRY					445						True	
447	Artificial	CFG_FUNC_EXIT					445						True	
448	AST	string		74	{anon}	0	445		74::74:				True	
449	AST	NULL		74		1	445		74::74:				True	
450	AST	AST_PARAM_LIST		74		2	445		74:16:84:1	84			True	
451	AST	NULL		74		3	445		74::74:				True	
452	AST	AST_STMT_LIST		74		4	445		74:26:84:1	84			True	
453	AST	AST_ASSIGN		75	this.frameId = 123	0	445		75:4:75:22	75			True	
454	AST	AST_PROP		75	this.frameId	0	445		75:4:75:16	75			True	
455	AST	AST_VAR		75		0	445		75:4:75:8	75			True	
456	AST	string		75	this	0	445		75:4:75:8	75	this		True	
457	AST	string		75	frameId	1	445		75:9:75:16	75			True	
458	AST	integer		75	123	1	445		75:19:75:22	75			True	
459	AST	AST_ASSIGN		76	this.guestProcessId=456	1	445		76:4:76:27	76			True	
460	AST	AST_PROP		76	this.guestProcessId	0	445		76:4:76:23	76			True	
461	AST	AST_VAR		76		0	445		76:4:76:8	76			True	
462	AST	string		76	this	0	445		76:4:76:8	76	this		True	
463	AST	string		76	guestProcessId	1	445		76:9:76:23	76			True	
464	AST	integer		76	456	1	445		76:24:76:27	76			True	
465	AST	AST_ASSIGN		77	this.guestRenderFrameRoutingId = 109	2	445		77:4:77:40	77			True	
466	AST	AST_PROP		77	this.guestRenderFrameRoutingId	0	445		77:4:77:34	77			True	
467	AST	AST_VAR		77		0	445		77:4:77:8	77			True	
468	AST	string		77	this	0	445		77:4:77:8	77	this		True	
469	AST	string		77	guestRenderFrameRoutingId	1	445		77:9:77:34	77			True	
470	AST	integer		77	109	1	445		77:37:77:40	77			True	
471	AST	AST_ASSIGN		78	this.id = 0	3	445		78:4:78:15	78			True	
472	AST	AST_PROP		78	this.id	0	445		78:4:78:11	78			True	
473	AST	AST_VAR		78		0	445		78:4:78:8	78			True	
474	AST	string		78	this	0	445		78:4:78:8	78	this		True	
475	AST	string		78	id	1	445		78:9:78:11	78			True	
476	AST	integer		78	0	1	445		78:14:78:15	78			True	
477	AST	AST_ASSIGN		79	this.nativeApplication = 'nativeApplication'	4	445		79:4:79:48	79			True	
478	AST	AST_PROP		79	this.nativeApplication	0	445		79:4:79:26	79			True	
479	AST	AST_VAR		79		0	445		79:4:79:8	79			True	
480	AST	string		79	this	0	445		79:4:79:8	79	this		True	
481	AST	string		79	nativeApplication	1	445		79:9:79:26	79			True	
482	AST	string		79	nativeApplication	1	445		79:29:79:48	79			True	
483	AST	AST_ASSIGN		80	this.origin = 'back'	5	445		80:4:80:24	80			True	
484	AST	AST_PROP		80	this.origin	0	445		80:4:80:15	80			True	
485	AST	AST_VAR		80		0	445		80:4:80:8	80			True	
486	AST	string		80	this	0	445		80:4:80:8	80	this		True	
487	AST	string		80	origin	1	445		80:9:80:15	80			True	
488	AST	string		80	back	1	445		80:18:80:24	80			True	
489	AST	AST_ASSIGN		81	this.tab = new Tab()	6	445		81:4:81:24	81			True	
490	AST	AST_PROP		81	this.tab	0	445		81:4:81:12	81			True	
491	AST	AST_VAR		81		0	445		81:4:81:8	81			True	
492	AST	string		81	this	0	445		81:4:81:8	81	this		True	
493	AST	string		81	tab	1	445		81:9:81:12	81			True	
494	AST	AST_NEW		81	new Tab()	1	445		81:15:81:24	81			True	
495	AST	AST_NAME	NAME_NOT_FQ	81		0	445		81:15:81:24	81			True	
496	AST	string		81	Tab	0	445		81:19:81:22	81			True	
497	AST	AST_ARG_LIST		81	()	1	445		81:15:81:24	81			True	
498	AST	AST_ASSIGN		82	this.tlsChannelId = 'tlsChannelId'	7	445		82:4:82:38	82			True	
499	AST	AST_PROP		82	this.tlsChannelId	0	445		82:4:82:21	82			True	
500	AST	AST_VAR		82		0	445		82:4:82:8	82			True	
501	AST	string		82	this	0	445		82:4:82:8	82	this		True	
502	AST	string		82	tlsChannelId	1	445		82:9:82:21	82			True	
503	AST	string		82	tlsChannelId	1	445		82:24:82:38	82			True	
504	AST	AST_ASSIGN		83	this.url = 'url'	8	445		83:4:83:20	83			True	
505	AST	AST_PROP		83	this.url	0	445		83:4:83:12	83			True	
506	AST	AST_VAR		83		0	445		83:4:83:8	83			True	
507	AST	string		83	this	0	445		83:4:83:8	83	this		True	
508	AST	string		83	url	1	445		83:9:83:12	83			True	
509	AST	string		83	url	1	445		83:15:83:20	83			True	
510	AST	NULL		74		5	445		74::74:				True	
511	AST	NULL		74		6	445		74::74:				True	
512	AST	AST_FUNC_DECL		85	sendResponse	14	2		85::89:1	89			True	
513	Artificial	CFG_FUNC_ENTRY					512						True	
514	Artificial	CFG_FUNC_EXIT					512						True	
515	AST	string		85	sendResponse	0	512		85:9:85:21	85			True	
516	AST	NULL		85		1	512		85::85:				True	
517	AST	AST_PARAM_LIST		85	message_back	2	512		85::89:1	89			True	
518	AST	AST_PARAM		85	message_back	0	512		85::85:				True	
519	AST	NULL		85	any	0	512		85::85:				True	
520	AST	string		85	message_back	1	512		85:22:85:34	85			True	
521	AST	NULL		85	any	2	512		85::85:				True	
522	AST	AST_STMT_LIST		85		3	512		85:35:89:1	89			True	
523	AST	AST_ASSIGN		86	eventName = 'bg_chrome_runtime_onMessage_response'	0	512		86:8:86:58	86			True	
524	AST	AST_VAR	JS_DECL_VAR	86		0	512		86:8:86:17	86			True	
525	AST	string		86	eventName	0	512		86:8:86:17	86	eventName		True	
526	AST	string		86	bg_chrome_runtime_onMessage_response	1	512		86:20:86:58	86			True	
527	AST	AST_ASSIGN		87	info = {message: message_back}	1	512		87:8:87:38	87			True	
528	AST	AST_VAR	JS_DECL_VAR	87		0	512		87:8:87:12	87			True	
529	AST	string		87	info	0	512		87:8:87:12	87	info		True	
530	AST	AST_ARRAY	JS_OBJECT	87		1	512		87:15:87:38	87			True	
531	AST	AST_ARRAY_ELEM		87		0	512		87:16:87:37	87			True	
532	AST	AST_VAR		87		0	512		87:25:87:37	87			True	
533	AST	string		87	message_back	0	512		87:25:87:37	87	message_back		True	
534	AST	string		87	message	1	512		87:16:87:23	87			True	
535	AST	AST_CALL		88	TriggerEvent(eventName, info)	2	512		88:4:88:33	88			True	
536	AST	AST_NAME	NAME_NOT_FQ	88		0	512		88:4:88:33	88			True	
537	AST	string		88	TriggerEvent	0	512		88:4:88:16	88			True	
538	AST	AST_ARG_LIST		88	(eventName, info)	1	512		88:4:88:33	88			True	
539	AST	AST_VAR		88		0	512		88:17:88:26	88			True	
540	AST	string		88	eventName	0	512		88:17:88:26	88	eventName		True	
541	AST	AST_VAR		88		1	512		88:28:88:32	88			True	
542	AST	string		88	info	0	512		88:28:88:32	88	info		True	
543	AST	NULL		85		4	512		85::85:				True	
544	AST	NULL		85		5	512		85::85:				True	
545	AST	NULL		89	;	15	2		89:1:89:2	89			True	
546	AST	AST_ASSIGN		93	Chrome.prototype.runtime.onMessageExternal = new Object()	16	2		93::93:57	93		chrome.runtime.onMessageExternal.addListener	True	
547	AST	AST_PROP		93	Chrome.prototype.runtime.onMessageExternal	0	2		93::93:42	93			True	
548	AST	AST_PROP		93	Chrome.prototype.runtime	0	2		93::93:24	93			True	
549	AST	AST_PROP		93	Chrome.prototype	0	2		93::93:16	93			True	
550	AST	AST_VAR		93		0	2		93::93:6	93			True	
551	AST	string		93	Chrome	0	2		93::93:6	93	Chrome		True	
552	AST	string		93	prototype	1	2		93:7:93:16	93			True	
553	AST	string		93	runtime	1	2		93:17:93:24	93			True	
554	AST	string		93	onMessageExternal	1	2		93:25:93:42	93			True	
555	AST	AST_NEW		93	new Object()	1	2		93:45:93:57	93			True	
556	AST	AST_NAME	NAME_NOT_FQ	93		0	2		93:45:93:57	93			True	
557	AST	string		93	Object	0	2		93:49:93:55	93			True	
558	AST	AST_ARG_LIST		93	()	1	2		93:45:93:57	93			True	
559	AST	AST_ASSIGN		95	Chrome.prototype.runtime.onMessageExternal.addListener = function(myCallback){    // (\"bg_chrome_runtime_onMessageExternal\", myCallback);    var type = 'bg_chrome_runtime_MessageExternal';    MarkAttackEntry(type, myCallback);}	17	2		95::99:1	99		myCallback parameters: (message: any, sender: MessageSender, sendResponse: function) => {...}	True	
560	AST	AST_PROP		95	Chrome.prototype.runtime.onMessageExternal.addListener	0	2		95::95:54	95			True	
561	AST	AST_PROP		95	Chrome.prototype.runtime.onMessageExternal	0	2		95::95:42	95			True	
562	AST	AST_PROP		95	Chrome.prototype.runtime	0	2		95::95:24	95			True	
563	AST	AST_PROP		95	Chrome.prototype	0	2		95::95:16	95			True	
564	AST	AST_VAR		95		0	2		95::95:6	95			True	
565	AST	string		95	Chrome	0	2		95::95:6	95	Chrome		True	
566	AST	string		95	prototype	1	2		95:7:95:16	95			True	
567	AST	string		95	runtime	1	2		95:17:95:24	95			True	
568	AST	string		95	onMessageExternal	1	2		95:25:95:42	95			True	
569	AST	string		95	addListener	1	2		95:43:95:54	95			True	
570	AST	AST_CLOSURE		95		1	2		95:57:99:1	99			True	
571	Artificial	CFG_FUNC_ENTRY					570						True	
572	Artificial	CFG_FUNC_EXIT					570						True	
573	AST	string		95	{anon}	0	570		95::95:				True	
574	AST	NULL		95		1	570		95::95:				True	
575	AST	AST_PARAM_LIST		95	myCallback	2	570		95:57:99:1	99			True	
576	AST	AST_PARAM		95	myCallback	0	570		95::95:				True	
577	AST	NULL		95	any	0	570		95::95:				True	
578	AST	string		95	myCallback	1	570		95:66:95:76	95			True	
579	AST	NULL		95	any	2	570		95::95:				True	
580	AST	NULL		95		3	570		95::95:				True	
581	AST	AST_STMT_LIST		95		4	570		95:77:99:1	99			True	
582	AST	AST_ASSIGN		97	type = 'bg_chrome_runtime_MessageExternal'	0	570		97:8:97:50	97		(\"bg_chrome_runtime_onMessageExternal\", myCallback);	True	
583	AST	AST_VAR	JS_DECL_VAR	97		0	570		97:8:97:12	97			True	
584	AST	string		97	type	0	570		97:8:97:12	97	type		True	
585	AST	string		97	bg_chrome_runtime_MessageExternal	1	570		97:15:97:50	97			True	
586	AST	AST_CALL		98	MarkAttackEntry(type, myCallback)	1	570		98:4:98:37	98			True	
587	AST	AST_NAME	NAME_NOT_FQ	98		0	570		98:4:98:37	98			True	
588	AST	string		98	MarkAttackEntry	0	570		98:4:98:19	98			True	
589	AST	AST_ARG_LIST		98	(type, myCallback)	1	570		98:4:98:37	98			True	
590	AST	AST_VAR		98		0	570		98:20:98:24	98			True	
591	AST	string		98	type	0	570		98:20:98:24	98	type		True	
592	AST	AST_VAR		98		1	570		98:26:98:36	98			True	
593	AST	string		98	myCallback	0	570		98:26:98:36	98	myCallback		True	
594	AST	NULL		95		5	570		95::95:				True	
595	AST	NULL		95		6	570		95::95:				True	
596	AST	AST_ASSIGN		100	MessageSenderExternal = function(){    this.frameId = 123;    this.guestProcessId=456;    this.guestRenderFrameRoutingId = 109;    this.id = 0;    this.nativeApplication = 'nativeApplication';    this.origin = 'external';    this.tab = new Tab();    this.tlsChannelId = 'tlsChannelId';    this.url = 'url';}	18	2		100::110:1	110			True	
597	AST	AST_VAR		100		0	2		100::100:21	100			True	
598	AST	string		100	MessageSenderExternal	0	2		100::100:21	100	MessageSenderExternal		True	
599	AST	AST_CLOSURE		100		1	2		100:24:110:1	110			True	
600	Artificial	CFG_FUNC_ENTRY					599						True	
601	Artificial	CFG_FUNC_EXIT					599						True	
602	AST	string		100	{anon}	0	599		100::100:				True	
603	AST	NULL		100		1	599		100::100:				True	
604	AST	AST_PARAM_LIST		100		2	599		100:24:110:1	110			True	
605	AST	NULL		100		3	599		100::100:				True	
606	AST	AST_STMT_LIST		100		4	599		100:34:110:1	110			True	
607	AST	AST_ASSIGN		101	this.frameId = 123	0	599		101:4:101:22	101			True	
608	AST	AST_PROP		101	this.frameId	0	599		101:4:101:16	101			True	
609	AST	AST_VAR		101		0	599		101:4:101:8	101			True	
610	AST	string		101	this	0	599		101:4:101:8	101	this		True	
611	AST	string		101	frameId	1	599		101:9:101:16	101			True	
612	AST	integer		101	123	1	599		101:19:101:22	101			True	
613	AST	AST_ASSIGN		102	this.guestProcessId=456	1	599		102:4:102:27	102			True	
614	AST	AST_PROP		102	this.guestProcessId	0	599		102:4:102:23	102			True	
615	AST	AST_VAR		102		0	599		102:4:102:8	102			True	
616	AST	string		102	this	0	599		102:4:102:8	102	this		True	
617	AST	string		102	guestProcessId	1	599		102:9:102:23	102			True	
618	AST	integer		102	456	1	599		102:24:102:27	102			True	
619	AST	AST_ASSIGN		103	this.guestRenderFrameRoutingId = 109	2	599		103:4:103:40	103			True	
620	AST	AST_PROP		103	this.guestRenderFrameRoutingId	0	599		103:4:103:34	103			True	
621	AST	AST_VAR		103		0	599		103:4:103:8	103			True	
622	AST	string		103	this	0	599		103:4:103:8	103	this		True	
623	AST	string		103	guestRenderFrameRoutingId	1	599		103:9:103:34	103			True	
624	AST	integer		103	109	1	599		103:37:103:40	103			True	
625	AST	AST_ASSIGN		104	this.id = 0	3	599		104:4:104:15	104			True	
626	AST	AST_PROP		104	this.id	0	599		104:4:104:11	104			True	
627	AST	AST_VAR		104		0	599		104:4:104:8	104			True	
628	AST	string		104	this	0	599		104:4:104:8	104	this		True	
629	AST	string		104	id	1	599		104:9:104:11	104			True	
630	AST	integer		104	0	1	599		104:14:104:15	104			True	
631	AST	AST_ASSIGN		105	this.nativeApplication = 'nativeApplication'	4	599		105:4:105:48	105			True	
632	AST	AST_PROP		105	this.nativeApplication	0	599		105:4:105:26	105			True	
633	AST	AST_VAR		105		0	599		105:4:105:8	105			True	
634	AST	string		105	this	0	599		105:4:105:8	105	this		True	
635	AST	string		105	nativeApplication	1	599		105:9:105:26	105			True	
636	AST	string		105	nativeApplication	1	599		105:29:105:48	105			True	
637	AST	AST_ASSIGN		106	this.origin = 'external'	5	599		106:4:106:28	106			True	
638	AST	AST_PROP		106	this.origin	0	599		106:4:106:15	106			True	
639	AST	AST_VAR		106		0	599		106:4:106:8	106			True	
640	AST	string		106	this	0	599		106:4:106:8	106	this		True	
641	AST	string		106	origin	1	599		106:9:106:15	106			True	
642	AST	string		106	external	1	599		106:18:106:28	106			True	
643	AST	AST_ASSIGN		107	this.tab = new Tab()	6	599		107:4:107:24	107			True	
644	AST	AST_PROP		107	this.tab	0	599		107:4:107:12	107			True	
645	AST	AST_VAR		107		0	599		107:4:107:8	107			True	
646	AST	string		107	this	0	599		107:4:107:8	107	this		True	
647	AST	string		107	tab	1	599		107:9:107:12	107			True	
648	AST	AST_NEW		107	new Tab()	1	599		107:15:107:24	107			True	
649	AST	AST_NAME	NAME_NOT_FQ	107		0	599		107:15:107:24	107			True	
650	AST	string		107	Tab	0	599		107:19:107:22	107			True	
651	AST	AST_ARG_LIST		107	()	1	599		107:15:107:24	107			True	
652	AST	AST_ASSIGN		108	this.tlsChannelId = 'tlsChannelId'	7	599		108:4:108:38	108			True	
653	AST	AST_PROP		108	this.tlsChannelId	0	599		108:4:108:21	108			True	
654	AST	AST_VAR		108		0	599		108:4:108:8	108			True	
655	AST	string		108	this	0	599		108:4:108:8	108	this		True	
656	AST	string		108	tlsChannelId	1	599		108:9:108:21	108			True	
657	AST	string		108	tlsChannelId	1	599		108:24:108:38	108			True	
658	AST	AST_ASSIGN		109	this.url = 'url'	8	599		109:4:109:20	109			True	
659	AST	AST_PROP		109	this.url	0	599		109:4:109:12	109			True	
660	AST	AST_VAR		109		0	599		109:4:109:8	109			True	
661	AST	string		109	this	0	599		109:4:109:8	109	this		True	
662	AST	string		109	url	1	599		109:9:109:12	109			True	
663	AST	string		109	url	1	599		109:15:109:20	109			True	
664	AST	NULL		100		5	599		100::100:				True	
665	AST	NULL		100		6	599		100::100:				True	
666	AST	AST_FUNC_DECL		111	sendResponseExternal	19	2		111::113:1	113			True	
667	Artificial	CFG_FUNC_ENTRY					666						True	
668	Artificial	CFG_FUNC_EXIT					666						True	
669	AST	string		111	sendResponseExternal	0	666		111:9:111:29	111			True	
670	AST	NULL		111		1	666		111::111:				True	
671	AST	AST_PARAM_LIST		111	message_out	2	666		111::113:1	113			True	
672	AST	AST_PARAM		111	message_out	0	666		111::111:				True	
673	AST	NULL		111	any	0	666		111::111:				True	
674	AST	string		111	message_out	1	666		111:30:111:41	111			True	
675	AST	NULL		111	any	2	666		111::111:				True	
676	AST	AST_STMT_LIST		111		3	666		111:42:113:1	113			True	
677	AST	AST_CALL		112	sendResponseExternal_sink(message_out)	0	666		112:4:112:42	112			True	
678	AST	AST_NAME	NAME_NOT_FQ	112		0	666		112:4:112:42	112			True	
679	AST	string		112	sendResponseExternal_sink	0	666		112:4:112:29	112			True	
680	AST	AST_ARG_LIST		112	(message_out)	1	666		112:4:112:42	112			True	
681	AST	AST_VAR		112		0	666		112:30:112:41	112			True	
682	AST	string		112	message_out	0	666		112:30:112:41	112	message_out		True	
683	AST	NULL		111		4	666		111::111:				True	
684	AST	NULL		111		5	666		111::111:				True	
685	AST	NULL		113	;	20	2		113:1:113:2	113			True	
686	AST	AST_ASSIGN		117	Chrome.prototype.topSites = new Object()	21	2		117::117:40	117			True	
687	AST	AST_PROP		117	Chrome.prototype.topSites	0	2		117::117:25	117			True	
688	AST	AST_PROP		117	Chrome.prototype	0	2		117::117:16	117			True	
689	AST	AST_VAR		117		0	2		117::117:6	117			True	
690	AST	string		117	Chrome	0	2		117::117:6	117	Chrome		True	
691	AST	string		117	prototype	1	2		117:7:117:16	117			True	
692	AST	string		117	topSites	1	2		117:17:117:25	117			True	
693	AST	AST_NEW		117	new Object()	1	2		117:28:117:40	117			True	
694	AST	AST_NAME	NAME_NOT_FQ	117		0	2		117:28:117:40	117			True	
695	AST	string		117	Object	0	2		117:32:117:38	117			True	
696	AST	AST_ARG_LIST		117	()	1	2		117:28:117:40	117			True	
697	AST	AST_ASSIGN		118	Chrome.prototype.topSites.get = function(myCallback){    var mostVisitedUrls_source = {title:'title', url:'url'};    // mostVisitedUrls is sensitive data!    // chrome_topSites_get_source(mostVisitedUrls);    myCallback(mostVisitedUrls_source);}	22	2		118::123:1	123			True	
698	AST	AST_PROP		118	Chrome.prototype.topSites.get	0	2		118::118:29	118			True	
699	AST	AST_PROP		118	Chrome.prototype.topSites	0	2		118::118:25	118			True	
700	AST	AST_PROP		118	Chrome.prototype	0	2		118::118:16	118			True	
701	AST	AST_VAR		118		0	2		118::118:6	118			True	
702	AST	string		118	Chrome	0	2		118::118:6	118	Chrome		True	
703	AST	string		118	prototype	1	2		118:7:118:16	118			True	
704	AST	string		118	topSites	1	2		118:17:118:25	118			True	
705	AST	string		118	get	1	2		118:26:118:29	118			True	
706	AST	AST_CLOSURE		118		1	2		118:32:123:1	123			True	
707	Artificial	CFG_FUNC_ENTRY					706						True	
708	Artificial	CFG_FUNC_EXIT					706						True	
